profile_id,arrival_time_mean,arrival_time_std,departure_time_mean,departure_time_std,soc_arrival_mean,soc_arrival_std,daily_consumption_mean,daily_consumption_std,charging_preference
0,15.62326495018834,0.5057872964745377,6.769724520703461,0.3612390768663066,0.35441479389987324,0.10901042693491875,15.548521796419992,3.616063596633465,immediate
1,16.662673906603068,0.8527223316471862,6.136808966643362,0.6789776799486151,0.3769224195412479,0.1269892951271413,14.125604350932054,2.98050412817804,smart
2,19.896969077508803,1.426685498423645,5.818253835206488,0.6202610557086126,0.6574162985221246,0.1826879901903084,12.860223454448954,2.8349354835244,immediate
3,16.334426615720396,1.2559132225067888,6.2860352748685155,0.33465899349340344,0.4855357195830347,0.1420784932305289,17.17708100984362,3.0116268198667178,delayed
4,19.59223757582897,1.0543966858276859,7.453195121929582,0.6960312829029945,0.34361063028759103,0.10036101901276917,10.508982649878362,4.031249189335933,smart
5,15.642445898687873,0.8570413999189325,5.765878798581048,0.9691443727744053,0.6596765523329831,0.10895781934823201,16.65538386054139,2.1016652060218943,immediate
6,20.220803968402382,0.7599516482376516,5.681209089813826,0.8346753945032885,0.4411597342296926,0.12215566065451856,10.884270571180402,2.2036970731771186,immediate
7,18.029920645636256,0.6177816147221624,6.430038304255159,0.6546045683436583,0.7174538112368501,0.1843248510719737,10.851300259625955,2.9771937559062316,immediate
8,18.052066935155214,0.7266688678397388,9.097273010130737,0.9375281216814517,0.6471857681652409,0.15615475832832418,18.910286245193404,4.341722286191138,smart
9,16.766138804349083,1.0075123617455792,4.642594775987284,0.5898520170916934,0.6652038709806483,0.19421216700161026,8.289691821062863,3.7797582338227618,delayed
10,15.24934578419434,0.847310707909657,6.063799147096984,0.49074281098500544,0.726247952728253,0.11607076745950541,17.98226768663835,3.4678215619984956,smart
11,15.507218766473663,0.8176135939090793,8.627976843689538,0.7985467550409062,0.5328676328680574,0.13167389109791353,12.475657333387533,4.90780211637272,delayed
12,18.514821289655103,0.904378848808947,7.684017251106788,0.7601065023799092,0.7192213420015291,0.12675883610313124,17.95333803116802,4.000394353958084,immediate
13,17.59412812337804,0.8873720352209638,7.371401489004336,0.8713163879006955,0.6742340192786882,0.15127797172648846,15.206713497984545,3.5771959397459097,smart
14,17.585421329720457,1.0800089224426657,5.950037508102164,0.9006047831133646,0.7796769236122827,0.16995987258086176,17.95162520486836,4.239606528236118,smart
15,17.39872210841026,0.751282359242564,8.005215338633118,0.748529098948984,0.3193398337386235,0.11572555029375592,12.13017584498326,4.580907601045089,delayed
16,19.740039362563806,0.8815478176266995,4.328497695927024,0.363761826874353,0.5649073131877024,0.18467367655124284,15.571423716671179,4.697669433365025,immediate
17,21.194931720166398,0.8060069777101264,7.733473498311845,0.6396836308110541,0.5099212370397956,0.1230891016194907,17.72291370254859,2.4557347123796514,immediate
18,18.70227945667612,0.6308898083034188,7.083426058778756,0.865422430564488,0.48443629283173406,0.1462175106010677,17.333680995130226,2.743561190733427,delayed
19,18.72038653258846,0.9277802943467086,8.82980894076369,0.6271323731530385,0.3757937223361829,0.15210113688680457,15.962933843508415,4.362460361457612,smart
20,17.810939214646584,1.4491459269100098,9.643191209066671,0.675435548333179,0.3996915425894537,0.1223563140061058,12.112902254193056,3.947156354014875,delayed
21,22.084747796238332,0.5239543152859997,9.597310216668365,0.7640706998707686,0.6761635924845004,0.1549866634325896,18.24216689391732,3.2405652022978657,immediate
22,16.671969625647137,1.4557684267577424,4.7357036481670285,0.7056455302778448,0.6413590629289619,0.1258800487716335,11.647248402851286,4.427909495627028,smart
23,19.394406893685655,0.9755741666900345,6.658122387446767,0.8264526987412271,0.48857297959638957,0.1622791048216307,14.57828672184076,3.5152674081842297,smart
24,15.015245893383774,0.6113273194125471,4.128855983271604,0.6641181587131034,0.4003722128817668,0.1959811696989676,13.415861979699605,4.711676794416192,delayed
25,17.837416466892254,0.7267679014215901,4.852795700179169,0.5835011764215461,0.674677941414163,0.18344943405636385,13.077521865750736,3.663758514708864,smart
26,18.305488265442985,0.8971049097131205,5.064617714961722,0.6318664989143712,0.4439920016270698,0.12702988139543742,18.92443685821135,4.288246027461799,smart
27,16.26390476351333,0.5093327793463184,7.126597865170425,0.6350010205807677,0.30029836545113214,0.11853512444111046,19.847426095258164,3.77809330904783,immediate
28,20.032705690418148,0.7492553124892227,6.129338077089075,0.7391433515811803,0.5039257094898362,0.1139497077868373,14.677568108570586,4.520136531268035,delayed
29,17.075053535878606,1.3928540916545713,5.499749610600259,0.4527335146614202,0.4163197147280746,0.12992592051724422,18.838641226400544,4.523934972717745,delayed
30,17.292807704873226,1.0744141723523124,10.186516397031447,0.3191300942893912,0.3140436005598789,0.11864326706223802,17.748518087855857,3.9752005438426536,smart
31,19.037612981149405,0.8791855771483329,7.1934174703969544,0.8432553933204345,0.5821078406570918,0.15107653320119122,10.753842043772195,3.618643247801593,smart
32,18.71638142823253,0.7450634224637506,9.555203259419802,0.8297337165105374,0.6130703403045769,0.13016061281719335,13.032317797725895,3.8822525764479323,immediate
33,19.510863720411287,0.8314691538348231,6.91797523395196,0.9410082724198348,0.46455567793366903,0.179399460248154,18.645138891115483,3.5170701507496043,immediate
34,17.712328290348687,0.9404279141846089,8.544784234513731,0.8643130337273124,0.57747262342751,0.10129399782427297,16.24015267656804,4.286232180005506,immediate
35,18.930902969713973,0.7998671902979171,6.435000931902409,0.4136936306901392,0.5402935340388745,0.172294337186275,17.082253371384333,3.4118022047174374,delayed
36,16.5337873631646,0.8388056516019462,8.642087544388811,0.4944549580797946,0.6539897722807327,0.19300805700739962,18.39579873608004,3.3237199405618916,delayed
37,20.650778355017707,1.104985684917511,6.062549822435397,0.7190554552657626,0.5788663692471494,0.19689279239234003,12.665784744683119,3.6811288540840446,delayed
38,20.942149831149024,1.400749127788035,7.915257750000804,0.7226449546107203,0.5664688488515068,0.11265525647979564,8.144278656368778,4.240545140058536,smart
39,16.654732308585693,1.2738859950982322,8.384235968497897,0.9272624988116571,0.7212377871585661,0.14234203152822106,19.844866212324735,2.4259878659066176,smart
40,19.220506644806214,0.7230942433052648,7.13978355020998,0.8309963546223786,0.65984409669682,0.10971880189105403,13.717546937141275,3.133854693221095,immediate
41,16.43804971985877,0.5633706114158418,6.387438932057581,0.3615076139574137,0.5425173888710654,0.12291495264925006,16.156407127202144,4.195716555415926,smart
42,18.588837076042743,1.1227181117820753,7.281948082819489,0.7871312722498032,0.7430286297035471,0.18939464186300825,15.331841573058965,2.083642772601285,delayed
43,16.174489354122976,1.32778300567872,6.43033583101348,0.9183026440282867,0.6384335443716009,0.15773309689157786,16.626700163772064,4.586916661542023,smart
44,16.584358769773175,1.1435272952184787,7.413761326846857,0.8042564394252254,0.7736466601784819,0.1838068637036556,14.072981636685196,3.1066988630304713,smart
45,12.898034451160006,0.6346737136368167,7.885788950270711,0.41832315755001964,0.4070878918280542,0.16594791311295287,19.06787605578105,3.5557128476269035,smart
46,21.81591591479078,1.4383689801103468,4.882162792342185,0.5057907412735141,0.7423056250356006,0.16571855542366776,15.674240599798587,4.746249612295489,immediate
47,16.662131758973104,0.8091501319453904,8.395564420434525,0.3963835901525582,0.7994556260224461,0.13676414283177768,11.29054870588187,4.068096900842538,smart
48,16.253811970899385,0.9508081063455092,8.216268811681417,0.43350997832281396,0.6455145757045748,0.11594728302281437,14.370094131661178,4.593640685632799,immediate
49,20.954741419061005,0.5688198006233124,6.5672489913818834,0.36291723750576704,0.40937405665951254,0.1408019743802295,14.633655279669384,2.806142821139818,smart
50,18.677825719473134,0.9809396659418755,8.489543656233266,0.9401944477834687,0.39288998725348717,0.18488750855963615,15.459183682937134,3.770998101817157,immediate
51,20.367973015162857,1.4125412095528742,8.082358658879315,0.7900664060027303,0.6446380982500229,0.14256385825179246,16.46482995218596,3.0165574180454158,delayed
52,14.249067427809424,1.4471172213244365,6.603904250275859,0.794239899536538,0.7124660295566355,0.18559743954135474,15.594518939316448,3.6865266858714105,smart
53,16.028270422176142,0.7680745650737304,6.246972197632474,0.7874182894998378,0.7328049397681522,0.12447116089069488,18.10975319465114,2.720650084535722,delayed
54,17.351112531606017,0.8048600246954839,6.737855009221892,0.8334046964472059,0.619023073013754,0.11833235625930028,16.577290284223302,2.769192197470762,smart
55,15.103139785709823,0.8214426392504929,4.571131211606882,0.5325093850636811,0.724077993399526,0.1852749097639949,18.120751791285574,3.552805085205943,immediate
56,15.344768631033261,0.6175128999880496,8.388103113877687,0.499898782515661,0.3330073079607098,0.1520290712645452,15.45088722306119,4.98683388208972,immediate
57,16.56984631543032,1.0814328700830362,8.656790285246766,0.8155438809177253,0.5373972743803236,0.1359185171128362,8.891056761020716,2.63218661239496,smart
58,18.78680916055253,1.4529616019929543,8.27885549811712,0.8805614649997164,0.5124295549410894,0.10371745354792133,11.187725185474054,4.499418646361331,immediate
59,18.428516563181514,0.8206690933581743,10.57652233077838,0.3356430571669536,0.7713337186283556,0.14719626562582694,14.558330584745738,2.3405222324576003,immediate
60,16.21343383679335,1.134273019254338,7.637578147069131,0.9726729770754745,0.6900747589517001,0.14817042353848883,8.804182974378357,3.0696744087176966,delayed
61,17.05131371052402,1.0453883183222654,7.182575671964948,0.6279901814026451,0.4384518763974254,0.13703878062335106,11.106444488533661,2.5951016370366906,immediate
62,18.139371697986505,1.415364668327459,6.878243415258353,0.7557849130541279,0.6758030837264855,0.12935402012373676,16.932979517412832,4.179379454062472,smart
63,18.835784010625744,0.5972977240581293,7.63399140872915,0.3118878837587639,0.3944380965963692,0.14148218713275554,9.632355810486132,2.8485856831687935,immediate
64,21.81429090617139,1.4371878408686751,5.616310440072997,0.5651114427040911,0.36473200513290904,0.15285467267604352,18.416860971938817,2.775323226603917,smart
65,17.471185415870917,0.6393695179865148,7.877668808280725,0.6788471512726728,0.4890712650939522,0.1538178988078942,16.87197186272029,2.7354441313203113,smart
66,15.712987586154037,0.5550527736451734,4.5414833062256434,0.5825882215330902,0.47929617801475377,0.13345257407100225,8.048916471912861,3.0658027043502085,immediate
67,20.745850964086845,0.6763282469772567,5.391068198177013,0.37965905193229066,0.33218491011947043,0.16726561414341823,13.593952975767213,2.645443379823055,smart
68,20.495427347631903,0.6366620473538425,9.742237948504892,0.6914740042479424,0.6895715827565889,0.13732652871802142,8.842368715386305,4.374245755105198,smart
69,19.938541378428692,1.1668690682592864,9.386170974512163,0.8637034087663373,0.7824095076657531,0.100262983421114,9.601848859432655,3.0546246061110254,immediate
